ticket_id,customer_id,interaction_type,issue_type,status,created_at,resolved_at,agent_id,satisfaction_score,transcript_text,source_system,ingestion_timestamp
TICKET_001418,CUST_0393,Call,Billing Inquiry,In Progress,2025-09-14 22:12:41,,AGENT_461,1,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
TICKET_001419,CUST_0393,Email,Account Issue,Resolved,2025-08-11 22:12:41,2025-08-24 22:12:41,AGENT_117,4,Billing inquiry regarding recent charges. Explained pricing structure.,Intercom,2025-10-21 22:12:41
TICKET_001420,CUST_0393,Self-service,Bug Report,Resolved,2025-07-26 22:12:41,2025-08-07 22:12:41,AGENT_267,4,Technical support for integration issues. Provided API documentation.,Support_System,2025-10-21 22:12:41
TICKET_001421,CUST_0393,Email,Account Issue,Resolved,2025-09-12 22:12:41,2025-09-13 22:12:41,AGENT_197,3,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
TICKET_001422,CUST_0393,Self-service,Technical Support,Resolved,2025-06-30 22:12:41,2025-07-09 22:12:41,AGENT_351,4,Billing inquiry regarding recent charges. Explained pricing structure.,Intercom,2025-10-21 22:12:41
TICKET_001423,CUST_0393,Self-service,Bug Report,In Progress,2025-09-01 22:12:41,,AGENT_216,2,Billing inquiry regarding recent charges. Explained pricing structure.,Support_System,2025-10-21 22:12:41
TICKET_001424,CUST_0393,Email,Feature Request,Resolved,2025-06-18 22:12:41,2025-06-28 22:12:41,AGENT_854,4,Technical support for integration issues. Provided API documentation.,Support_System,2025-10-21 22:12:41
TICKET_001425,CUST_0393,Chat,Billing Inquiry,Resolved,2025-05-21 22:12:41,2025-05-27 22:12:41,AGENT_230,3,Billing inquiry regarding recent charges. Explained pricing structure.,LiveChat,2025-10-21 22:12:41
TICKET_001426,CUST_0393,Chat,Account Issue,Resolved,2025-06-21 22:12:41,2025-06-28 22:12:41,AGENT_528,4,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
TICKET_001427,CUST_0395,Self-service,Technical Support,Open,2025-05-19 22:12:41,,AGENT_534,1,Technical support for integration issues. Provided API documentation.,Zendesk,2025-10-21 22:12:41
TICKET_001428,CUST_0396,Self-service,Billing Inquiry,Resolved,2025-05-26 22:12:41,2025-05-28 22:12:41,AGENT_132,5,Feature request for additional reporting capabilities. Escalated to product team.,Zendesk,2025-10-21 22:12:41
TICKET_001429,CUST_0396,Self-service,Billing Inquiry,Resolved,2025-07-03 22:12:41,2025-07-10 22:12:41,AGENT_378,5,Customer reported issue with login functionality. Provided troubleshooting steps.,LiveChat,2025-10-21 22:12:41
TICKET_001430,CUST_0397,Call,Billing Inquiry,Resolved,2025-10-11 22:12:41,2025-10-21 22:12:41,AGENT_938,5,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_001431,CUST_0397,Self-service,Technical Support,In Progress,2025-07-15 22:12:41,,AGENT_442,3,Technical support for integration issues. Provided API documentation.,LiveChat,2025-10-21 22:12:41
TICKET_001432,CUST_0397,Email,Bug Report,Resolved,2025-08-08 22:12:41,2025-08-19 22:12:41,AGENT_797,5,Billing inquiry regarding recent charges. Explained pricing structure.,LiveChat,2025-10-21 22:12:41
TICKET_001433,CUST_0397,Chat,Bug Report,Resolved,2025-05-15 22:12:41,2025-05-25 22:12:41,AGENT_722,5,Billing inquiry regarding recent charges. Explained pricing structure.,Zendesk,2025-10-21 22:12:41
TICKET_001434,CUST_0398,Chat,Billing Inquiry,Open,2025-09-10 22:12:41,,AGENT_562,1,Feature request for additional reporting capabilities. Escalated to product team.,Zendesk,2025-10-21 22:12:41
TICKET_001435,CUST_0398,Self-service,Feature Request,Resolved,2025-06-19 22:12:41,2025-06-23 22:12:41,AGENT_381,5,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_001436,CUST_0398,Email,Bug Report,Resolved,2025-09-05 22:12:41,2025-09-18 22:12:41,AGENT_282,4,Billing inquiry regarding recent charges. Explained pricing structure.,Support_System,2025-10-21 22:12:41
TICKET_001437,CUST_0398,Chat,Feature Request,Resolved,2025-05-22 22:12:41,2025-06-02 22:12:41,AGENT_925,5,Technical support for integration issues. Provided API documentation.,Support_System,2025-10-21 22:12:41
TICKET_001438,CUST_0398,Self-service,Feature Request,Resolved,2025-06-19 22:12:41,2025-06-23 22:12:41,AGENT_835,4,Billing inquiry regarding recent charges. Explained pricing structure.,Support_System,2025-10-21 22:12:41
TICKET_001439,CUST_0399,Chat,Billing Inquiry,Resolved,2025-07-03 22:12:41,2025-07-17 22:12:41,AGENT_632,3,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_001440,CUST_0399,Email,Account Issue,Resolved,2025-08-25 22:12:41,2025-08-29 22:12:41,AGENT_201,3,Account access problem. Reset password and verified account status.,Zendesk,2025-10-21 22:12:41
TICKET_001441,CUST_0399,Chat,Billing Inquiry,Resolved,2025-10-19 22:12:41,2025-10-23 22:12:41,AGENT_242,4,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_001442,CUST_0399,Email,Bug Report,Resolved,2025-07-28 22:12:41,2025-07-30 22:12:41,AGENT_553,4,Technical support for integration issues. Provided API documentation.,LiveChat,2025-10-21 22:12:41
TICKET_001443,CUST_0399,Chat,Feature Request,Resolved,2025-05-31 22:12:41,2025-06-01 22:12:41,AGENT_725,4,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
TICKET_001444,CUST_0399,Email,Technical Support,Resolved,2025-08-08 22:12:41,2025-08-14 22:12:41,AGENT_904,3,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
TICKET_001445,CUST_0399,Call,Billing Inquiry,Open,2025-10-03 22:12:41,,AGENT_104,1,Feature request for additional reporting capabilities. Escalated to product team.,LiveChat,2025-10-21 22:12:41
TICKET_001446,CUST_0400,Self-service,Feature Request,In Progress,2025-08-30 22:12:41,,AGENT_453,2,Technical support for integration issues. Provided API documentation.,Zendesk,2025-10-21 22:12:41
TICKET_001447,CUST_0400,Self-service,Technical Support,Resolved,2025-09-05 22:12:41,2025-09-06 22:12:41,AGENT_399,5,Technical support for integration issues. Provided API documentation.,Support_System,2025-10-21 22:12:41
TICKET_001448,CUST_0400,Call,Feature Request,Resolved,2025-09-04 22:12:41,2025-09-12 22:12:41,AGENT_898,5,Account access problem. Reset password and verified account status.,Intercom,2025-10-21 22:12:41
TICKET_001449,CUST_0400,Email,Technical Support,Open,2025-09-24 22:12:41,,AGENT_521,2,Customer reported issue with login functionality. Provided troubleshooting steps.,Intercom,2025-10-21 22:12:41
TICKET_001450,CUST_0400,Chat,Billing Inquiry,Resolved,2025-08-16 22:12:41,2025-08-20 22:12:41,AGENT_541,5,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_001451,CUST_0401,Chat,Feature Request,Resolved,2025-07-05 22:12:41,2025-07-08 22:12:41,AGENT_145,4,Feature request for additional reporting capabilities. Escalated to product team.,Zendesk,2025-10-21 22:12:41
TICKET_001452,CUST_0401,Chat,Feature Request,Resolved,2025-09-14 22:12:41,2025-09-19 22:12:41,AGENT_376,5,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
TICKET_001453,CUST_0402,Self-service,Account Issue,Resolved,2025-06-30 22:12:41,2025-07-04 22:12:41,AGENT_420,5,Technical support for integration issues. Provided API documentation.,Intercom,2025-10-21 22:12:41
TICKET_001454,CUST_0402,Self-service,Billing Inquiry,In Progress,2025-05-04 22:12:41,,AGENT_762,3,Feature request for additional reporting capabilities. Escalated to product team.,LiveChat,2025-10-21 22:12:41
TICKET_001455,CUST_0402,Email,Billing Inquiry,Open,2025-09-07 22:12:41,,AGENT_128,3,Billing inquiry regarding recent charges. Explained pricing structure.,Support_System,2025-10-21 22:12:41
TICKET_001456,CUST_0402,Chat,Technical Support,Open,2025-09-23 22:12:41,,AGENT_564,1,Customer reported issue with login functionality. Provided troubleshooting steps.,LiveChat,2025-10-21 22:12:41
TICKET_001457,CUST_0403,Call,Bug Report,Resolved,2025-06-14 22:12:41,2025-06-19 22:12:41,AGENT_160,4,Customer reported issue with login functionality. Provided troubleshooting steps.,LiveChat,2025-10-21 22:12:41
TICKET_001458,CUST_0404,Call,Technical Support,Resolved,2025-07-12 22:12:41,2025-07-22 22:12:41,AGENT_298,3,Billing inquiry regarding recent charges. Explained pricing structure.,Intercom,2025-10-21 22:12:41
TICKET_001459,CUST_0404,Email,Feature Request,Resolved,2025-05-07 22:12:41,2025-05-11 22:12:41,AGENT_237,4,Technical support for integration issues. Provided API documentation.,LiveChat,2025-10-21 22:12:41
TICKET_001460,CUST_0404,Chat,Technical Support,Resolved,2025-08-29 22:12:41,2025-09-04 22:12:41,AGENT_297,3,Technical support for integration issues. Provided API documentation.,Intercom,2025-10-21 22:12:41
TICKET_001461,CUST_0404,Call,Feature Request,Resolved,2025-05-01 22:12:41,2025-05-08 22:12:41,AGENT_455,4,Account access problem. Reset password and verified account status.,Support_System,2025-10-21 22:12:41
TICKET_001462,CUST_0404,Email,Technical Support,Resolved,2025-05-21 22:12:41,2025-05-31 22:12:41,AGENT_501,5,Billing inquiry regarding recent charges. Explained pricing structure.,Intercom,2025-10-21 22:12:41
TICKET_001463,CUST_0404,Chat,Technical Support,In Progress,2025-08-10 22:12:41,,AGENT_306,2,Technical support for integration issues. Provided API documentation.,Intercom,2025-10-21 22:12:41
TICKET_001464,CUST_0404,Call,Feature Request,Resolved,2025-06-15 22:12:41,2025-06-29 22:12:41,AGENT_591,5,Feature request for additional reporting capabilities. Escalated to product team.,LiveChat,2025-10-21 22:12:41
TICKET_001465,CUST_0404,Chat,Bug Report,Resolved,2025-07-21 22:12:41,2025-08-02 22:12:41,AGENT_343,5,Customer reported issue with login functionality. Provided troubleshooting steps.,LiveChat,2025-10-21 22:12:41
TICKET_001466,CUST_0405,Chat,Account Issue,Resolved,2025-05-17 22:12:41,2025-05-30 22:12:41,AGENT_547,4,Technical support for integration issues. Provided API documentation.,Zendesk,2025-10-21 22:12:41
TICKET_001467,CUST_0405,Chat,Bug Report,Resolved,2025-08-23 22:12:41,2025-09-01 22:12:41,AGENT_249,5,Billing inquiry regarding recent charges. Explained pricing structure.,Intercom,2025-10-21 22:12:41
TICKET_001468,CUST_0405,Chat,Billing Inquiry,Resolved,2025-05-11 22:12:41,2025-05-17 22:12:41,AGENT_775,4,Billing inquiry regarding recent charges. Explained pricing structure.,LiveChat,2025-10-21 22:12:41
TICKET_001469,CUST_0406,Chat,Bug Report,Resolved,2025-09-25 22:12:41,2025-10-04 22:12:41,AGENT_395,5,Customer reported issue with login functionality. Provided troubleshooting steps.,Zendesk,2025-10-21 22:12:41
TICKET_001470,CUST_0406,Email,Account Issue,Resolved,2025-05-15 22:12:41,2025-05-20 22:12:41,AGENT_726,4,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
TICKET_001471,CUST_0407,Call,Account Issue,Open,2025-08-23 22:12:41,,AGENT_124,1,Account access problem. Reset password and verified account status.,Intercom,2025-10-21 22:12:41
TICKET_001472,CUST_0407,Chat,Account Issue,Resolved,2025-07-13 22:12:41,2025-07-18 22:12:41,AGENT_180,5,Customer reported issue with login functionality. Provided troubleshooting steps.,LiveChat,2025-10-21 22:12:41
TICKET_001473,CUST_0407,Self-service,Billing Inquiry,In Progress,2025-05-29 22:12:41,,AGENT_963,1,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
TICKET_001474,CUST_0407,Chat,Technical Support,Resolved,2025-07-15 22:12:41,2025-07-25 22:12:41,AGENT_466,5,Technical support for integration issues. Provided API documentation.,Support_System,2025-10-21 22:12:41
TICKET_001475,CUST_0407,Chat,Billing Inquiry,Resolved,2025-05-17 22:12:41,2025-05-23 22:12:41,AGENT_919,4,Account access problem. Reset password and verified account status.,Zendesk,2025-10-21 22:12:41
TICKET_001476,CUST_0408,Call,Billing Inquiry,Resolved,2025-07-07 22:12:41,2025-07-14 22:12:41,AGENT_559,5,Account access problem. Reset password and verified account status.,Intercom,2025-10-21 22:12:41
TICKET_001477,CUST_0408,Call,Feature Request,Resolved,2025-06-02 22:12:41,2025-06-12 22:12:41,AGENT_969,5,Account access problem. Reset password and verified account status.,Intercom,2025-10-21 22:12:41
TICKET_001478,CUST_0408,Email,Technical Support,Resolved,2025-05-03 22:12:41,2025-05-12 22:12:41,AGENT_358,4,Feature request for additional reporting capabilities. Escalated to product team.,Zendesk,2025-10-21 22:12:41
TICKET_001479,CUST_0408,Self-service,Feature Request,Resolved,2025-05-10 22:12:41,2025-05-15 22:12:41,AGENT_623,4,Technical support for integration issues. Provided API documentation.,LiveChat,2025-10-21 22:12:41
TICKET_001480,CUST_0408,Chat,Billing Inquiry,Resolved,2025-05-22 22:12:41,2025-05-25 22:12:41,AGENT_832,5,Account access problem. Reset password and verified account status.,Intercom,2025-10-21 22:12:41
TICKET_001481,CUST_0408,Chat,Account Issue,Resolved,2025-08-06 22:12:41,2025-08-10 22:12:41,AGENT_668,3,Feature request for additional reporting capabilities. Escalated to product team.,Zendesk,2025-10-21 22:12:41
TICKET_001482,CUST_0408,Chat,Technical Support,Resolved,2025-05-12 22:12:41,2025-05-15 22:12:41,AGENT_236,4,Technical support for integration issues. Provided API documentation.,Support_System,2025-10-21 22:12:41
TICKET_001483,CUST_0408,Chat,Technical Support,Resolved,2025-06-03 22:12:41,2025-06-08 22:12:41,AGENT_289,5,Billing inquiry regarding recent charges. Explained pricing structure.,Zendesk,2025-10-21 22:12:41
TICKET_001484,CUST_0408,Self-service,Billing Inquiry,Resolved,2025-07-24 22:12:41,2025-07-28 22:12:41,AGENT_859,4,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_001485,CUST_0408,Self-service,Bug Report,Resolved,2025-05-12 22:12:41,2025-05-24 22:12:41,AGENT_423,4,Account access problem. Reset password and verified account status.,Intercom,2025-10-21 22:12:41
TICKET_001486,CUST_0409,Email,Billing Inquiry,Resolved,2025-10-10 22:12:41,2025-10-21 22:12:41,AGENT_873,5,Account access problem. Reset password and verified account status.,Zendesk,2025-10-21 22:12:41
TICKET_001487,CUST_0409,Call,Feature Request,Resolved,2025-07-03 22:12:41,2025-07-16 22:12:41,AGENT_288,4,Billing inquiry regarding recent charges. Explained pricing structure.,LiveChat,2025-10-21 22:12:41
TICKET_001488,CUST_0409,Self-service,Billing Inquiry,Resolved,2025-07-31 22:12:41,2025-08-14 22:12:41,AGENT_684,5,Technical support for integration issues. Provided API documentation.,Support_System,2025-10-21 22:12:41
TICKET_001489,CUST_0410,Email,Technical Support,Resolved,2025-08-31 22:12:41,2025-09-10 22:12:41,AGENT_886,5,Technical support for integration issues. Provided API documentation.,Intercom,2025-10-21 22:12:41
TICKET_001490,CUST_0410,Chat,Technical Support,In Progress,2025-06-05 22:12:41,,AGENT_640,3,Billing inquiry regarding recent charges. Explained pricing structure.,LiveChat,2025-10-21 22:12:41
TICKET_001491,CUST_0410,Self-service,Billing Inquiry,Resolved,2025-06-05 22:12:41,2025-06-15 22:12:41,AGENT_227,5,Billing inquiry regarding recent charges. Explained pricing structure.,Support_System,2025-10-21 22:12:41
TICKET_001492,CUST_0411,Self-service,Billing Inquiry,Resolved,2025-05-16 22:12:41,2025-05-21 22:12:41,AGENT_425,5,Technical support for integration issues. Provided API documentation.,Support_System,2025-10-21 22:12:41
TICKET_001493,CUST_0411,Email,Technical Support,Resolved,2025-08-02 22:12:41,2025-08-04 22:12:41,AGENT_862,5,Technical support for integration issues. Provided API documentation.,Support_System,2025-10-21 22:12:41
TICKET_001494,CUST_0411,Chat,Account Issue,Resolved,2025-07-04 22:12:41,2025-07-14 22:12:41,AGENT_973,4,Feature request for additional reporting capabilities. Escalated to product team.,Support_System,2025-10-21 22:12:41
TICKET_001495,CUST_0412,Chat,Account Issue,Resolved,2025-07-31 22:12:41,2025-08-11 22:12:41,AGENT_357,5,Billing inquiry regarding recent charges. Explained pricing structure.,Support_System,2025-10-21 22:12:41
TICKET_001496,CUST_0412,Email,Feature Request,Resolved,2025-06-18 22:12:41,2025-06-26 22:12:41,AGENT_239,3,Feature request for additional reporting capabilities. Escalated to product team.,Support_System,2025-10-21 22:12:41
TICKET_001497,CUST_0412,Chat,Feature Request,Resolved,2025-07-05 22:12:41,2025-07-17 22:12:41,AGENT_933,4,Customer reported issue with login functionality. Provided troubleshooting steps.,Support_System,2025-10-21 22:12:41
TICKET_001498,CUST_0412,Email,Technical Support,Resolved,2025-09-05 22:12:41,2025-09-06 22:12:41,AGENT_699,3,Billing inquiry regarding recent charges. Explained pricing structure.,Intercom,2025-10-21 22:12:41
TICKET_001499,CUST_0412,Self-service,Technical Support,Resolved,2025-09-13 22:12:41,2025-09-21 22:12:41,AGENT_474,5,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_001500,CUST_0412,Self-service,Feature Request,Resolved,2025-08-17 22:12:41,2025-08-30 22:12:41,AGENT_153,4,Account access problem. Reset password and verified account status.,Zendesk,2025-10-21 22:12:41
TICKET_001501,CUST_0413,Call,Bug Report,Resolved,2025-09-13 22:12:41,2025-09-25 22:12:41,AGENT_256,5,Feature request for additional reporting capabilities. Escalated to product team.,LiveChat,2025-10-21 22:12:41
TICKET_001502,CUST_0413,Call,Feature Request,Open,2025-06-20 22:12:41,,AGENT_854,2,Account access problem. Reset password and verified account status.,Support_System,2025-10-21 22:12:41
TICKET_001503,CUST_0413,Email,Bug Report,Resolved,2025-06-20 22:12:41,2025-07-02 22:12:41,AGENT_749,5,Feature request for additional reporting capabilities. Escalated to product team.,Zendesk,2025-10-21 22:12:41
TICKET_001504,CUST_0413,Chat,Billing Inquiry,Resolved,2025-05-10 22:12:41,2025-05-17 22:12:41,AGENT_641,4,Technical support for integration issues. Provided API documentation.,LiveChat,2025-10-21 22:12:41
TICKET_001505,CUST_0413,Self-service,Technical Support,Resolved,2025-05-26 22:12:41,2025-06-08 22:12:41,AGENT_106,5,Feature request for additional reporting capabilities. Escalated to product team.,Zendesk,2025-10-21 22:12:41
TICKET_001506,CUST_0415,Call,Feature Request,Resolved,2025-06-02 22:12:41,2025-06-12 22:12:41,AGENT_131,3,Account access problem. Reset password and verified account status.,Support_System,2025-10-21 22:12:41
TICKET_001507,CUST_0415,Email,Account Issue,Resolved,2025-07-26 22:12:41,2025-07-29 22:12:41,AGENT_772,3,Customer reported issue with login functionality. Provided troubleshooting steps.,LiveChat,2025-10-21 22:12:41
TICKET_001508,CUST_0416,Self-service,Account Issue,Resolved,2025-08-31 22:12:41,2025-09-10 22:12:41,AGENT_694,4,Technical support for integration issues. Provided API documentation.,Support_System,2025-10-21 22:12:41
TICKET_001509,CUST_0416,Call,Technical Support,Resolved,2025-06-01 22:12:41,2025-06-03 22:12:41,AGENT_382,5,Billing inquiry regarding recent charges. Explained pricing structure.,LiveChat,2025-10-21 22:12:41
TICKET_001510,CUST_0416,Chat,Feature Request,Resolved,2025-09-30 22:12:41,2025-10-03 22:12:41,AGENT_184,5,Feature request for additional reporting capabilities. Escalated to product team.,Zendesk,2025-10-21 22:12:41
TICKET_001511,CUST_0416,Chat,Billing Inquiry,Resolved,2025-06-30 22:12:41,2025-07-10 22:12:41,AGENT_197,4,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
TICKET_001512,CUST_0417,Call,Technical Support,Resolved,2025-09-06 22:12:41,2025-09-15 22:12:41,AGENT_740,5,Customer reported issue with login functionality. Provided troubleshooting steps.,Intercom,2025-10-21 22:12:41
TICKET_001513,CUST_0417,Email,Technical Support,Resolved,2025-08-19 22:12:41,2025-08-21 22:12:41,AGENT_376,5,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_001514,CUST_0417,Chat,Bug Report,Resolved,2025-07-02 22:12:41,2025-07-15 22:12:41,AGENT_398,4,Technical support for integration issues. Provided API documentation.,Zendesk,2025-10-21 22:12:41
TICKET_001515,CUST_0418,Self-service,Account Issue,Resolved,2025-07-12 22:12:41,2025-07-18 22:12:41,AGENT_934,5,Account access problem. Reset password and verified account status.,Zendesk,2025-10-21 22:12:41
TICKET_001516,CUST_0418,Call,Billing Inquiry,Resolved,2025-05-08 22:12:41,2025-05-20 22:12:41,AGENT_755,5,Billing inquiry regarding recent charges. Explained pricing structure.,Intercom,2025-10-21 22:12:41
TICKET_001517,CUST_0418,Chat,Technical Support,Resolved,2025-10-02 22:12:41,2025-10-04 22:12:41,AGENT_852,5,Account access problem. Reset password and verified account status.,Intercom,2025-10-21 22:12:41
TICKET_001518,CUST_0419,Call,Feature Request,Open,2025-09-07 22:12:41,,AGENT_858,1,Feature request for additional reporting capabilities. Escalated to product team.,Support_System,2025-10-21 22:12:41
TICKET_001519,CUST_0419,Email,Bug Report,Resolved,2025-05-10 22:12:41,2025-05-23 22:12:41,AGENT_200,5,Billing inquiry regarding recent charges. Explained pricing structure.,Support_System,2025-10-21 22:12:41
TICKET_001520,CUST_0420,Self-service,Technical Support,Resolved,2025-08-20 22:12:41,2025-08-27 22:12:41,AGENT_270,5,Billing inquiry regarding recent charges. Explained pricing structure.,Support_System,2025-10-21 22:12:41
TICKET_001521,CUST_0420,Chat,Technical Support,Resolved,2025-06-02 22:12:41,2025-06-13 22:12:41,AGENT_432,5,Technical support for integration issues. Provided API documentation.,LiveChat,2025-10-21 22:12:41
TICKET_001522,CUST_0420,Email,Technical Support,Resolved,2025-05-03 22:12:41,2025-05-09 22:12:41,AGENT_442,5,Account access problem. Reset password and verified account status.,Zendesk,2025-10-21 22:12:41
TICKET_001523,CUST_0423,Call,Billing Inquiry,Resolved,2025-08-22 22:12:41,2025-08-25 22:12:41,AGENT_600,5,Technical support for integration issues. Provided API documentation.,Support_System,2025-10-21 22:12:41
TICKET_001524,CUST_0424,Email,Billing Inquiry,Resolved,2025-10-08 22:12:41,2025-10-15 22:12:41,AGENT_923,3,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
TICKET_001525,CUST_0424,Self-service,Technical Support,Resolved,2025-07-26 22:12:41,2025-08-07 22:12:41,AGENT_472,3,Customer reported issue with login functionality. Provided troubleshooting steps.,Intercom,2025-10-21 22:12:41
TICKET_001526,CUST_0424,Self-service,Billing Inquiry,Resolved,2025-07-28 22:12:41,2025-08-07 22:12:41,AGENT_546,3,Billing inquiry regarding recent charges. Explained pricing structure.,Support_System,2025-10-21 22:12:41
TICKET_001527,CUST_0424,Chat,Bug Report,Resolved,2025-08-10 22:12:41,2025-08-17 22:12:41,AGENT_557,4,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_001528,CUST_0424,Chat,Account Issue,Resolved,2025-06-19 22:12:41,2025-06-29 22:12:41,AGENT_776,4,Customer reported issue with login functionality. Provided troubleshooting steps.,Intercom,2025-10-21 22:12:41
TICKET_001529,CUST_0424,Chat,Bug Report,Resolved,2025-09-06 22:12:41,2025-09-10 22:12:41,AGENT_751,5,Account access problem. Reset password and verified account status.,Intercom,2025-10-21 22:12:41
TICKET_001530,CUST_0424,Email,Billing Inquiry,Resolved,2025-10-02 22:12:41,2025-10-12 22:12:41,AGENT_750,4,Customer reported issue with login functionality. Provided troubleshooting steps.,Intercom,2025-10-21 22:12:41
TICKET_001531,CUST_0424,Email,Feature Request,Resolved,2025-08-05 22:12:41,2025-08-10 22:12:41,AGENT_329,4,Account access problem. Reset password and verified account status.,Zendesk,2025-10-21 22:12:41
TICKET_001532,CUST_0424,Self-service,Feature Request,Resolved,2025-06-05 22:12:41,2025-06-08 22:12:41,AGENT_280,4,Technical support for integration issues. Provided API documentation.,Zendesk,2025-10-21 22:12:41
TICKET_001533,CUST_0426,Chat,Account Issue,Resolved,2025-08-03 22:12:41,2025-08-15 22:12:41,AGENT_385,5,Technical support for integration issues. Provided API documentation.,Support_System,2025-10-21 22:12:41
TICKET_001534,CUST_0426,Chat,Technical Support,Resolved,2025-08-26 22:12:41,2025-09-03 22:12:41,AGENT_347,5,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
TICKET_001535,CUST_0427,Call,Billing Inquiry,Resolved,2025-08-10 22:12:41,2025-08-16 22:12:41,AGENT_610,5,Technical support for integration issues. Provided API documentation.,Zendesk,2025-10-21 22:12:41
TICKET_001536,CUST_0427,Self-service,Technical Support,Resolved,2025-04-25 22:12:41,2025-05-03 22:12:41,AGENT_870,5,Customer reported issue with login functionality. Provided troubleshooting steps.,LiveChat,2025-10-21 22:12:41
TICKET_001537,CUST_0427,Self-service,Billing Inquiry,In Progress,2025-07-19 22:12:41,,AGENT_803,2,Customer reported issue with login functionality. Provided troubleshooting steps.,Intercom,2025-10-21 22:12:41
TICKET_001538,CUST_0427,Call,Bug Report,Resolved,2025-05-09 22:12:41,2025-05-11 22:12:41,AGENT_426,5,Feature request for additional reporting capabilities. Escalated to product team.,Zendesk,2025-10-21 22:12:41
TICKET_001539,CUST_0427,Self-service,Billing Inquiry,Resolved,2025-04-30 22:12:41,2025-05-06 22:12:41,AGENT_235,5,Feature request for additional reporting capabilities. Escalated to product team.,Support_System,2025-10-21 22:12:41
TICKET_001540,CUST_0428,Call,Account Issue,Resolved,2025-06-20 22:12:41,2025-06-27 22:12:41,AGENT_463,3,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
TICKET_001541,CUST_0428,Email,Feature Request,Open,2025-09-06 22:12:41,,AGENT_612,2,Feature request for additional reporting capabilities. Escalated to product team.,LiveChat,2025-10-21 22:12:41
TICKET_001542,CUST_0428,Self-service,Technical Support,In Progress,2025-08-15 22:12:41,,AGENT_744,1,Billing inquiry regarding recent charges. Explained pricing structure.,Intercom,2025-10-21 22:12:41
TICKET_001543,CUST_0429,Email,Billing Inquiry,Resolved,2025-06-08 22:12:41,2025-06-15 22:12:41,AGENT_409,4,Technical support for integration issues. Provided API documentation.,Zendesk,2025-10-21 22:12:41
TICKET_001544,CUST_0429,Email,Bug Report,Resolved,2025-05-25 22:12:41,2025-06-08 22:12:41,AGENT_508,5,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
TICKET_001545,CUST_0429,Email,Bug Report,Resolved,2025-06-18 22:12:41,2025-06-29 22:12:41,AGENT_411,5,Customer reported issue with login functionality. Provided troubleshooting steps.,Zendesk,2025-10-21 22:12:41
TICKET_001546,CUST_0429,Call,Account Issue,Resolved,2025-05-31 22:12:41,2025-06-08 22:12:41,AGENT_952,5,Billing inquiry regarding recent charges. Explained pricing structure.,Support_System,2025-10-21 22:12:41
TICKET_001547,CUST_0429,Chat,Feature Request,Resolved,2025-08-29 22:12:41,2025-08-31 22:12:41,AGENT_235,5,Customer reported issue with login functionality. Provided troubleshooting steps.,LiveChat,2025-10-21 22:12:41
TICKET_001548,CUST_0430,Chat,Feature Request,Resolved,2025-06-04 22:12:41,2025-06-15 22:12:41,AGENT_751,5,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
TICKET_001549,CUST_0430,Self-service,Account Issue,Resolved,2025-05-14 22:12:41,2025-05-20 22:12:41,AGENT_802,3,Technical support for integration issues. Provided API documentation.,Support_System,2025-10-21 22:12:41
TICKET_001550,CUST_0430,Email,Billing Inquiry,Resolved,2025-05-23 22:12:41,2025-06-05 22:12:41,AGENT_519,4,Account access problem. Reset password and verified account status.,Intercom,2025-10-21 22:12:41
TICKET_001551,CUST_0430,Self-service,Technical Support,Resolved,2025-06-19 22:12:41,2025-06-23 22:12:41,AGENT_166,4,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
