transaction_id,customer_id,transaction_date,amount,currency,payment_method,product_id,product_name,quantity,transaction_type,source_system,ingestion_timestamp
TXN_004463,CUST_0379,2025-10-14 22:12:41,3030.82,USD,Credit Card,PROD_8541,Training,2,Refund,ECommerce_API,2025-10-21 22:12:41
TXN_004464,CUST_0379,2025-09-26 22:12:41,3439.08,USD,Bank Transfer,PROD_8684,Support Package,3,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_004465,CUST_0379,2025-10-18 22:12:41,2528.19,USD,Invoice,PROD_6164,Training,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004466,CUST_0379,2025-07-30 22:12:41,2924.73,USD,Bank Transfer,PROD_6514,Support Package,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004467,CUST_0379,2025-10-08 22:12:41,2260.25,USD,Bank Transfer,PROD_1442,Software License,5,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_004468,CUST_0379,2025-10-04 22:12:41,4204.05,USD,Credit Card,PROD_7586,Software License,4,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004469,CUST_0379,2025-08-08 22:12:41,2869.26,USD,Credit Card,PROD_3892,Software License,3,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_004470,CUST_0379,2025-07-27 22:12:41,4518.95,USD,Credit Card,PROD_8171,Support Package,4,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_004471,CUST_0379,2025-09-20 22:12:41,4590.7,USD,Bank Transfer,PROD_3229,Training,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004472,CUST_0379,2025-08-28 22:12:41,3070.76,USD,Credit Card,PROD_6122,Consulting,1,Upgrade,Sales_System,2025-10-21 22:12:41
TXN_004473,CUST_0379,2025-08-03 22:12:41,2195.12,USD,Bank Transfer,PROD_3321,Add-on Module,3,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004474,CUST_0379,2025-07-24 22:12:41,1177.81,USD,Credit Card,PROD_8185,Training,3,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004475,CUST_0379,2025-08-14 22:12:41,1757.41,USD,Invoice,PROD_7041,Consulting,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004476,CUST_0379,2025-08-14 22:12:41,1850.13,USD,Credit Card,PROD_6094,Add-on Module,5,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_004477,CUST_0379,2025-09-28 22:12:41,4448.81,USD,Bank Transfer,PROD_7069,Support Package,2,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004478,CUST_0380,2025-06-18 22:12:41,174.44,USD,Credit Card,PROD_3808,Support Package,3,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_004479,CUST_0381,2025-05-18 22:12:41,224.75,USD,Credit Card,PROD_8390,Consulting,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004480,CUST_0382,2025-09-14 22:12:41,93.98,USD,Bank Transfer,PROD_8755,Training,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004481,CUST_0382,2025-08-20 22:12:41,180.31,USD,Credit Card,PROD_5334,Training,3,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004482,CUST_0382,2025-09-20 22:12:41,356.38,USD,Credit Card,PROD_1799,Consulting,3,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_004483,CUST_0382,2025-10-20 22:12:41,305.69,USD,Credit Card,PROD_7392,Add-on Module,5,Refund,ECommerce_API,2025-10-21 22:12:41
TXN_004484,CUST_0382,2025-08-13 22:12:41,269.04,USD,Credit Card,PROD_4406,Consulting,3,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_004485,CUST_0382,2025-08-23 22:12:41,329.17,USD,Credit Card,PROD_5755,Add-on Module,3,Refund,Sales_System,2025-10-21 22:12:41
TXN_004486,CUST_0382,2025-09-03 22:12:41,419.6,USD,Credit Card,PROD_5164,Software License,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004487,CUST_0382,2025-08-23 22:12:41,262.81,USD,Credit Card,PROD_6803,Training,3,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_004488,CUST_0382,2025-09-26 22:12:41,287.33,USD,PayPal,PROD_1990,Software License,1,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_004489,CUST_0382,2025-08-04 22:12:41,297.74,USD,PayPal,PROD_5143,Support Package,2,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_004490,CUST_0382,2025-10-18 22:12:41,483.47,USD,Credit Card,PROD_6907,Support Package,4,Upgrade,Sales_System,2025-10-21 22:12:41
TXN_004491,CUST_0382,2025-10-08 22:12:41,104.2,USD,PayPal,PROD_7459,Training,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004492,CUST_0382,2025-09-24 22:12:41,339.17,USD,Credit Card,PROD_5868,Software License,2,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_004493,CUST_0382,2025-07-27 22:12:41,271.78,USD,PayPal,PROD_5381,Add-on Module,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004494,CUST_0382,2025-08-24 22:12:41,329.33,USD,Credit Card,PROD_4977,Training,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004495,CUST_0382,2025-10-10 22:12:41,225.96,USD,PayPal,PROD_7785,Consulting,5,Refund,Sales_System,2025-10-21 22:12:41
TXN_004496,CUST_0383,2025-09-12 22:12:41,330.36,USD,PayPal,PROD_8477,Training,5,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004497,CUST_0383,2025-08-18 22:12:41,406.84,USD,PayPal,PROD_2789,Support Package,4,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_004498,CUST_0383,2025-07-23 22:12:41,648.4,USD,PayPal,PROD_9668,Support Package,4,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_004499,CUST_0383,2025-10-05 22:12:41,416.56,USD,PayPal,PROD_4418,Training,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004500,CUST_0383,2025-07-28 22:12:41,249.98,USD,Bank Transfer,PROD_7695,Consulting,4,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004501,CUST_0383,2025-07-23 22:12:41,292.66,USD,Credit Card,PROD_7380,Training,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004502,CUST_0383,2025-07-29 22:12:41,289.68,USD,Credit Card,PROD_4791,Software License,2,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004503,CUST_0383,2025-10-11 22:12:41,154.67,USD,Bank Transfer,PROD_3225,Software License,3,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004504,CUST_0383,2025-10-05 22:12:41,302.08,USD,Credit Card,PROD_5783,Add-on Module,2,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004505,CUST_0383,2025-08-01 22:12:41,409.0,USD,Credit Card,PROD_9616,Training,2,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_004506,CUST_0383,2025-10-04 22:12:41,207.12,USD,Credit Card,PROD_5471,Consulting,4,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004507,CUST_0383,2025-09-25 22:12:41,440.75,USD,PayPal,PROD_4755,Training,3,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004508,CUST_0383,2025-08-24 22:12:41,384.35,USD,Credit Card,PROD_4538,Support Package,4,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004509,CUST_0384,2025-10-10 22:12:41,498.1,USD,Credit Card,PROD_3260,Training,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004510,CUST_0384,2025-10-21 22:12:41,611.69,USD,Credit Card,PROD_5118,Support Package,1,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004511,CUST_0384,2025-09-18 22:12:41,945.13,USD,Credit Card,PROD_6624,Add-on Module,4,Upgrade,Billing_Platform,2025-10-21 22:12:41
TXN_004512,CUST_0384,2025-09-20 22:12:41,779.4,USD,Credit Card,PROD_1431,Training,4,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004513,CUST_0384,2025-10-10 22:12:41,640.5,USD,Credit Card,PROD_8424,Add-on Module,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004514,CUST_0384,2025-10-20 22:12:41,593.26,USD,PayPal,PROD_4433,Add-on Module,3,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004515,CUST_0384,2025-09-22 22:12:41,653.5,USD,Credit Card,PROD_8804,Support Package,1,Upgrade,Billing_Platform,2025-10-21 22:12:41
TXN_004516,CUST_0384,2025-10-04 22:12:41,540.74,USD,Bank Transfer,PROD_3619,Training,5,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004517,CUST_0384,2025-09-22 22:12:41,235.45,USD,PayPal,PROD_1439,Training,5,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004518,CUST_0384,2025-10-12 22:12:41,1030.19,USD,Credit Card,PROD_8734,Software License,1,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004519,CUST_0384,2025-10-10 22:12:41,668.58,USD,Credit Card,PROD_2986,Consulting,1,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_004520,CUST_0384,2025-10-04 22:12:41,715.12,USD,Credit Card,PROD_6297,Support Package,5,Upgrade,Sales_System,2025-10-21 22:12:41
TXN_004521,CUST_0384,2025-09-25 22:12:41,627.72,USD,PayPal,PROD_6371,Support Package,2,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004522,CUST_0384,2025-09-18 22:12:41,497.93,USD,PayPal,PROD_8298,Training,1,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004523,CUST_0384,2025-10-20 22:12:41,603.18,USD,Credit Card,PROD_9614,Support Package,1,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_004524,CUST_0384,2025-10-18 22:12:41,332.3,USD,PayPal,PROD_2098,Software License,5,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004525,CUST_0384,2025-09-30 22:12:41,1075.21,USD,Credit Card,PROD_1393,Training,1,Refund,Billing_Platform,2025-10-21 22:12:41
TXN_004526,CUST_0384,2025-09-23 22:12:41,402.23,USD,Credit Card,PROD_6727,Add-on Module,4,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004527,CUST_0385,2025-07-26 22:12:41,225.89,USD,Credit Card,PROD_2588,Software License,5,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004528,CUST_0385,2025-09-09 22:12:41,283.97,USD,Credit Card,PROD_5064,Add-on Module,4,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004529,CUST_0385,2025-08-30 22:12:41,453.61,USD,PayPal,PROD_9219,Consulting,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004530,CUST_0385,2025-09-08 22:12:41,328.6,USD,Credit Card,PROD_3200,Software License,3,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_004531,CUST_0385,2025-09-12 22:12:41,205.85,USD,PayPal,PROD_6307,Support Package,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004532,CUST_0385,2025-07-26 22:12:41,450.3,USD,Bank Transfer,PROD_8978,Training,4,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004533,CUST_0385,2025-09-18 22:12:41,398.93,USD,PayPal,PROD_5694,Training,5,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_004534,CUST_0385,2025-08-28 22:12:41,380.03,USD,PayPal,PROD_1549,Consulting,4,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004535,CUST_0385,2025-08-11 22:12:41,397.43,USD,PayPal,PROD_6896,Add-on Module,4,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004536,CUST_0385,2025-09-11 22:12:41,562.2,USD,Credit Card,PROD_2409,Add-on Module,1,Upgrade,Billing_Platform,2025-10-21 22:12:41
TXN_004537,CUST_0385,2025-09-01 22:12:41,541.65,USD,PayPal,PROD_8025,Consulting,4,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004538,CUST_0385,2025-10-10 22:12:41,259.78,USD,Credit Card,PROD_8373,Add-on Module,2,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004539,CUST_0385,2025-08-04 22:12:41,486.57,USD,PayPal,PROD_2187,Support Package,4,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004540,CUST_0385,2025-09-16 22:12:41,364.79,USD,Credit Card,PROD_6838,Software License,4,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_004541,CUST_0385,2025-07-28 22:12:41,376.17,USD,Credit Card,PROD_8185,Support Package,3,Upgrade,Sales_System,2025-10-21 22:12:41
TXN_004542,CUST_0385,2025-10-20 22:12:41,161.08,USD,Credit Card,PROD_4291,Software License,3,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004543,CUST_0385,2025-09-07 22:12:41,310.46,USD,Credit Card,PROD_3923,Add-on Module,4,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004544,CUST_0385,2025-07-24 22:12:41,247.4,USD,Bank Transfer,PROD_4613,Support Package,1,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_004545,CUST_0385,2025-10-01 22:12:41,408.46,USD,Credit Card,PROD_2930,Support Package,3,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_004546,CUST_0385,2025-09-05 22:12:41,432.31,USD,Credit Card,PROD_3528,Consulting,2,Upgrade,Billing_Platform,2025-10-21 22:12:41
TXN_004547,CUST_0387,2025-06-19 22:12:41,38.68,USD,PayPal,PROD_4835,Training,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004548,CUST_0387,2025-07-14 22:12:41,101.73,USD,Credit Card,PROD_9841,Consulting,4,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004549,CUST_0388,2025-09-09 22:12:41,2679.85,USD,Invoice,PROD_1756,Add-on Module,2,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004550,CUST_0388,2025-09-25 22:12:41,1892.75,USD,Credit Card,PROD_5028,Training,1,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_004551,CUST_0388,2025-08-31 22:12:41,2443.58,USD,Credit Card,PROD_6294,Support Package,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004552,CUST_0388,2025-08-14 22:12:41,2216.27,USD,Credit Card,PROD_8228,Add-on Module,4,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_004553,CUST_0388,2025-08-19 22:12:41,2210.55,USD,Invoice,PROD_5462,Consulting,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004554,CUST_0388,2025-10-09 22:12:41,1841.84,USD,Invoice,PROD_1514,Support Package,2,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_004555,CUST_0388,2025-09-16 22:12:41,1273.25,USD,Bank Transfer,PROD_5648,Software License,4,Upgrade,Billing_Platform,2025-10-21 22:12:41
TXN_004556,CUST_0388,2025-09-02 22:12:41,1330.43,USD,Bank Transfer,PROD_8510,Software License,4,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004557,CUST_0388,2025-09-28 22:12:41,2431.73,USD,Invoice,PROD_5932,Training,4,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_004558,CUST_0388,2025-09-10 22:12:41,2016.75,USD,Credit Card,PROD_2997,Training,5,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004559,CUST_0388,2025-10-02 22:12:41,1921.72,USD,Credit Card,PROD_5490,Add-on Module,4,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004560,CUST_0388,2025-08-20 22:12:41,1750.07,USD,Bank Transfer,PROD_9243,Support Package,1,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004561,CUST_0388,2025-08-22 22:12:41,1821.47,USD,Credit Card,PROD_3818,Support Package,3,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004562,CUST_0388,2025-08-01 22:12:41,2634.77,USD,Credit Card,PROD_9587,Support Package,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004563,CUST_0388,2025-10-06 22:12:41,1803.39,USD,Credit Card,PROD_3013,Software License,1,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004564,CUST_0388,2025-10-04 22:12:41,1198.37,USD,Bank Transfer,PROD_9379,Software License,3,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_004565,CUST_0388,2025-09-07 22:12:41,2452.36,USD,Bank Transfer,PROD_5356,Consulting,1,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004566,CUST_0388,2025-08-23 22:12:41,1881.81,USD,Bank Transfer,PROD_6171,Consulting,4,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004567,CUST_0388,2025-08-12 22:12:41,2023.93,USD,Bank Transfer,PROD_2617,Support Package,5,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004568,CUST_0388,2025-07-26 22:12:41,2972.02,USD,Invoice,PROD_7564,Training,3,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004569,CUST_0388,2025-07-28 22:12:41,1992.67,USD,Invoice,PROD_8094,Consulting,3,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_004570,CUST_0388,2025-08-31 22:12:41,2178.99,USD,Invoice,PROD_6780,Consulting,4,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004571,CUST_0388,2025-10-20 22:12:41,1295.9,USD,Bank Transfer,PROD_6092,Training,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004572,CUST_0388,2025-09-10 22:12:41,1872.91,USD,Invoice,PROD_5710,Software License,4,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004573,CUST_0388,2025-08-03 22:12:41,2371.68,USD,Bank Transfer,PROD_9212,Consulting,5,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004574,CUST_0388,2025-10-03 22:12:41,1069.46,USD,Bank Transfer,PROD_1081,Training,3,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004575,CUST_0388,2025-10-12 22:12:41,2125.85,USD,Bank Transfer,PROD_7785,Add-on Module,3,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004576,CUST_0388,2025-09-30 22:12:41,2065.67,USD,Bank Transfer,PROD_4803,Add-on Module,4,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_004577,CUST_0388,2025-08-15 22:12:41,2029.88,USD,Bank Transfer,PROD_8847,Training,1,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004578,CUST_0388,2025-09-12 22:12:41,2628.9,USD,Bank Transfer,PROD_5026,Consulting,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004579,CUST_0388,2025-10-10 22:12:41,2206.21,USD,Credit Card,PROD_4111,Software License,2,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004580,CUST_0388,2025-09-21 22:12:41,2894.12,USD,Credit Card,PROD_2835,Software License,1,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004581,CUST_0388,2025-09-18 22:12:41,1407.38,USD,Bank Transfer,PROD_9712,Consulting,3,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004582,CUST_0388,2025-09-08 22:12:41,2086.8,USD,Bank Transfer,PROD_5743,Training,3,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004583,CUST_0388,2025-10-02 22:12:41,2055.85,USD,Bank Transfer,PROD_4159,Software License,3,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004584,CUST_0388,2025-08-05 22:12:41,1361.87,USD,Bank Transfer,PROD_9573,Training,3,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004585,CUST_0388,2025-09-11 22:12:41,2580.26,USD,Credit Card,PROD_4272,Consulting,5,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_004586,CUST_0388,2025-08-18 22:12:41,3403.36,USD,Bank Transfer,PROD_7511,Software License,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004587,CUST_0388,2025-08-03 22:12:41,1994.81,USD,Bank Transfer,PROD_9890,Support Package,2,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_004588,CUST_0388,2025-08-09 22:12:41,2308.82,USD,Credit Card,PROD_2118,Add-on Module,4,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004589,CUST_0388,2025-07-30 22:12:41,2055.88,USD,Bank Transfer,PROD_7341,Support Package,3,Refund,Billing_Platform,2025-10-21 22:12:41
TXN_004590,CUST_0388,2025-07-25 22:12:41,1575.81,USD,Credit Card,PROD_8080,Add-on Module,5,Upgrade,Billing_Platform,2025-10-21 22:12:41
TXN_004591,CUST_0388,2025-09-18 22:12:41,909.83,USD,Invoice,PROD_7896,Add-on Module,3,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004592,CUST_0388,2025-09-30 22:12:41,1580.51,USD,Bank Transfer,PROD_8071,Consulting,5,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004593,CUST_0388,2025-09-05 22:12:41,1167.76,USD,Invoice,PROD_8112,Consulting,5,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004594,CUST_0388,2025-08-10 22:12:41,3030.08,USD,Bank Transfer,PROD_1064,Add-on Module,1,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004595,CUST_0388,2025-07-30 22:12:41,1935.8,USD,Invoice,PROD_1952,Consulting,1,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004596,CUST_0389,2025-09-11 22:12:41,7152.63,USD,Invoice,PROD_8441,Support Package,1,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004597,CUST_0389,2025-10-09 22:12:41,10109.71,USD,Invoice,PROD_1679,Software License,3,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004598,CUST_0389,2025-09-16 22:12:41,5295.09,USD,Invoice,PROD_5434,Consulting,2,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_004599,CUST_0389,2025-07-25 22:12:41,6144.78,USD,Credit Card,PROD_7963,Software License,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004600,CUST_0389,2025-09-24 22:12:41,8143.83,USD,Bank Transfer,PROD_6780,Support Package,5,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004601,CUST_0389,2025-08-16 22:12:41,10443.98,USD,Credit Card,PROD_6292,Support Package,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004602,CUST_0389,2025-07-27 22:12:41,9182.01,USD,Bank Transfer,PROD_9102,Training,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004603,CUST_0389,2025-09-11 22:12:41,8575.4,USD,Invoice,PROD_2073,Add-on Module,5,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_004604,CUST_0389,2025-09-16 22:12:41,8167.88,USD,Invoice,PROD_9670,Software License,2,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_004605,CUST_0389,2025-09-27 22:12:41,8939.11,USD,Bank Transfer,PROD_7046,Training,1,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004606,CUST_0389,2025-08-06 22:12:41,8463.66,USD,Credit Card,PROD_8628,Support Package,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004607,CUST_0389,2025-10-04 22:12:41,5514.83,USD,Credit Card,PROD_4313,Software License,3,Refund,Billing_Platform,2025-10-21 22:12:41
TXN_004608,CUST_0389,2025-10-18 22:12:41,8091.17,USD,Invoice,PROD_3849,Software License,4,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004609,CUST_0389,2025-07-27 22:12:41,5410.16,USD,Credit Card,PROD_9011,Support Package,2,Subscription Payment,ECommerce_API,2025-10-21 22:12:41
TXN_004610,CUST_0389,2025-08-02 22:12:41,8174.98,USD,Bank Transfer,PROD_5214,Consulting,4,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004611,CUST_0389,2025-09-01 22:12:41,6830.05,USD,Credit Card,PROD_4690,Support Package,4,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004612,CUST_0389,2025-09-10 22:12:41,14060.77,USD,Credit Card,PROD_2594,Software License,3,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004613,CUST_0389,2025-09-02 22:12:41,7885.33,USD,Bank Transfer,PROD_5047,Software License,3,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_004614,CUST_0389,2025-09-24 22:12:41,4618.74,USD,Bank Transfer,PROD_3936,Add-on Module,2,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004615,CUST_0389,2025-07-23 22:12:41,7659.59,USD,Credit Card,PROD_2609,Support Package,1,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004616,CUST_0389,2025-09-19 22:12:41,9224.33,USD,Invoice,PROD_8154,Support Package,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004617,CUST_0389,2025-08-22 22:12:41,11987.31,USD,Bank Transfer,PROD_6415,Add-on Module,5,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004618,CUST_0389,2025-09-28 22:12:41,6569.55,USD,Invoice,PROD_2144,Consulting,4,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004619,CUST_0389,2025-08-05 22:12:41,4192.11,USD,Invoice,PROD_2833,Software License,2,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004620,CUST_0389,2025-08-06 22:12:41,9936.56,USD,Credit Card,PROD_6941,Consulting,3,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004621,CUST_0389,2025-08-23 22:12:41,4675.34,USD,Bank Transfer,PROD_2380,Software License,3,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_004622,CUST_0389,2025-10-10 22:12:41,6936.58,USD,Bank Transfer,PROD_7415,Support Package,2,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004623,CUST_0389,2025-07-27 22:12:41,7364.04,USD,Credit Card,PROD_5523,Software License,1,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004624,CUST_0389,2025-09-27 22:12:41,7814.13,USD,Credit Card,PROD_5112,Support Package,4,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004625,CUST_0389,2025-10-01 22:12:41,9630.88,USD,Bank Transfer,PROD_5143,Add-on Module,4,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004626,CUST_0389,2025-10-01 22:12:41,6344.05,USD,Bank Transfer,PROD_3461,Software License,1,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004627,CUST_0389,2025-08-26 22:12:41,7325.47,USD,Credit Card,PROD_8566,Add-on Module,2,Purchase,Sales_System,2025-10-21 22:12:41
TXN_004628,CUST_0389,2025-10-15 22:12:41,7946.68,USD,Invoice,PROD_6236,Add-on Module,4,Refund,Sales_System,2025-10-21 22:12:41
TXN_004629,CUST_0389,2025-08-21 22:12:41,8339.02,USD,Credit Card,PROD_7097,Add-on Module,2,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004630,CUST_0389,2025-10-16 22:12:41,8215.07,USD,Credit Card,PROD_7930,Add-on Module,1,Subscription Payment,Billing_Platform,2025-10-21 22:12:41
TXN_004631,CUST_0389,2025-08-01 22:12:41,9024.76,USD,Invoice,PROD_7948,Training,5,Subscription Payment,Sales_System,2025-10-21 22:12:41
TXN_004632,CUST_0389,2025-08-22 22:12:41,10001.21,USD,Invoice,PROD_7769,Training,3,Purchase,Billing_Platform,2025-10-21 22:12:41
TXN_004633,CUST_0389,2025-08-21 22:12:41,8920.91,USD,Credit Card,PROD_4953,Training,4,Purchase,ECommerce_API,2025-10-21 22:12:41
TXN_004634,CUST_0389,2025-09-16 22:12:41,9066.85,USD,Invoice,PROD_5702,Support Package,2,Purchase,ECommerce_API,2025-10-21 22:12:41
