survey_response_id,customer_id,response_date,nps_score,comments,question_id,question_text,response_text,survey_type,source_system,ingestion_timestamp
SURVEY_000416,CUST_0269,2025-09-19 22:12:41,8,Good platform with room for enhancement.,Q_9,How would you rate our customer support?,Somewhat likely to recommend,NPS,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000417,CUST_0269,2025-09-08 22:12:41,9,"Love the platform, very user-friendly.",Q_1,What features would you like to see improved?,Very likely to recommend,Support Satisfaction,InApp_Survey,2025-10-21 22:12:41
SURVEY_000418,CUST_0270,2025-09-14 22:12:41,5,Product needs improvement in several areas.,Q_3,How would you rate our customer support?,Not likely to recommend,NPS,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000419,CUST_0271,2025-08-24 22:12:41,7,"Satisfied with most features, minor issues.",Q_3,How likely are you to recommend our product?,Somewhat likely to recommend,Support Satisfaction,Qualtrics,2025-10-21 22:12:41
SURVEY_000420,CUST_0271,2025-10-01 22:12:41,8,Generally happy with the service.,Q_6,How would you rate our customer support?,Somewhat likely to recommend,Product Feedback,InApp_Survey,2025-10-21 22:12:41
SURVEY_000421,CUST_0272,2025-09-14 22:12:41,4,Experiencing some issues with the platform.,Q_3,What features would you like to see improved?,Not likely to recommend,NPS,InApp_Survey,2025-10-21 22:12:41
SURVEY_000422,CUST_0273,2025-09-02 22:12:41,9,"Excellent product, very satisfied with the service.",Q_3,How likely are you to recommend our product?,Very likely to recommend,Support Satisfaction,InApp_Survey,2025-10-21 22:12:41
SURVEY_000423,CUST_0274,2025-09-02 22:12:41,6,Having trouble with support response times.,Q_4,How likely are you to recommend our product?,Not likely to recommend,NPS,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000424,CUST_0275,2025-08-10 22:12:41,10,"Excellent product, very satisfied with the service.",Q_5,How likely are you to recommend our product?,Very likely to recommend,Product Feedback,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000425,CUST_0275,2025-10-07 22:12:41,9,"Love the platform, very user-friendly.",Q_8,What is your overall satisfaction with our service?,Very likely to recommend,NPS,InApp_Survey,2025-10-21 22:12:41
SURVEY_000426,CUST_0276,2025-10-04 22:12:41,3,Experiencing some issues with the platform.,Q_8,How would you rate our customer support?,Not likely to recommend,Support Satisfaction,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000427,CUST_0277,2025-08-02 22:12:41,1,Not fully satisfied with the current features.,Q_8,How likely are you to recommend our product?,Not likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
SURVEY_000428,CUST_0277,2025-10-21 22:12:41,2,Experiencing some issues with the platform.,Q_4,How likely are you to recommend our product?,Not likely to recommend,Support Satisfaction,Email_Survey,2025-10-21 22:12:41
SURVEY_000429,CUST_0278,2025-08-13 22:12:41,2,Product needs improvement in several areas.,Q_9,What is your overall satisfaction with our service?,Not likely to recommend,NPS,Qualtrics,2025-10-21 22:12:41
SURVEY_000430,CUST_0278,2025-09-20 22:12:41,5,Having trouble with support response times.,Q_8,What features would you like to see improved?,Not likely to recommend,Product Feedback,InApp_Survey,2025-10-21 22:12:41
SURVEY_000431,CUST_0279,2025-08-18 22:12:41,8,"Satisfied with most features, minor issues.",Q_8,What features would you like to see improved?,Somewhat likely to recommend,Support Satisfaction,InApp_Survey,2025-10-21 22:12:41
SURVEY_000432,CUST_0280,2025-08-06 22:12:41,8,"Satisfied with most features, minor issues.",Q_5,How would you rate our customer support?,Somewhat likely to recommend,NPS,InApp_Survey,2025-10-21 22:12:41
SURVEY_000433,CUST_0280,2025-09-21 22:12:41,9,"Great experience, would definitely recommend.",Q_7,What is your overall satisfaction with our service?,Very likely to recommend,Product Feedback,InApp_Survey,2025-10-21 22:12:41
SURVEY_000434,CUST_0282,2025-10-03 22:12:41,10,"Excellent product, very satisfied with the service.",Q_5,How likely are you to recommend our product?,Very likely to recommend,Support Satisfaction,InApp_Survey,2025-10-21 22:12:41
SURVEY_000435,CUST_0282,2025-08-03 22:12:41,10,"Love the platform, very user-friendly.",Q_4,What features would you like to see improved?,Very likely to recommend,Support Satisfaction,Email_Survey,2025-10-21 22:12:41
SURVEY_000436,CUST_0283,2025-09-24 22:12:41,9,"Excellent product, very satisfied with the service.",Q_6,How likely are you to recommend our product?,Very likely to recommend,Onboarding Survey,Email_Survey,2025-10-21 22:12:41
SURVEY_000437,CUST_0283,2025-09-11 22:12:41,10,"Great experience, would definitely recommend.",Q_1,How likely are you to recommend our product?,Very likely to recommend,Support Satisfaction,InApp_Survey,2025-10-21 22:12:41
SURVEY_000438,CUST_0283,2025-08-15 22:12:41,9,"Excellent product, very satisfied with the service.",Q_8,How likely are you to recommend our product?,Very likely to recommend,NPS,Email_Survey,2025-10-21 22:12:41
SURVEY_000439,CUST_0284,2025-09-03 22:12:41,5,Experiencing some issues with the platform.,Q_8,What features would you like to see improved?,Not likely to recommend,Onboarding Survey,Email_Survey,2025-10-21 22:12:41
SURVEY_000440,CUST_0284,2025-07-26 22:12:41,3,Experiencing some issues with the platform.,Q_4,How would you rate our customer support?,Not likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
SURVEY_000441,CUST_0285,2025-09-09 22:12:41,10,"Love the platform, very user-friendly.",Q_5,How likely are you to recommend our product?,Very likely to recommend,Onboarding Survey,InApp_Survey,2025-10-21 22:12:41
SURVEY_000442,CUST_0286,2025-10-06 22:12:41,9,"Excellent product, very satisfied with the service.",Q_9,How likely are you to recommend our product?,Very likely to recommend,Product Feedback,InApp_Survey,2025-10-21 22:12:41
SURVEY_000443,CUST_0287,2025-10-13 22:12:41,7,"Good product overall, some areas for improvement.",Q_7,How likely are you to recommend our product?,Somewhat likely to recommend,Support Satisfaction,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000444,CUST_0287,2025-09-13 22:12:41,7,"Good product overall, some areas for improvement.",Q_2,What is your overall satisfaction with our service?,Somewhat likely to recommend,Support Satisfaction,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000445,CUST_0288,2025-08-04 22:12:41,10,"Love the platform, very user-friendly.",Q_4,How likely are you to recommend our product?,Very likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
SURVEY_000446,CUST_0288,2025-10-01 22:12:41,9,"Excellent product, very satisfied with the service.",Q_10,How likely are you to recommend our product?,Very likely to recommend,Product Feedback,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000447,CUST_0288,2025-09-13 22:12:41,10,Outstanding support and features.,Q_8,How likely are you to recommend our product?,Very likely to recommend,Onboarding Survey,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000448,CUST_0290,2025-10-21 22:12:41,7,Generally happy with the service.,Q_7,What is your overall satisfaction with our service?,Somewhat likely to recommend,NPS,InApp_Survey,2025-10-21 22:12:41
SURVEY_000449,CUST_0291,2025-10-21 22:12:41,10,Outstanding support and features.,Q_8,How would you rate our customer support?,Very likely to recommend,NPS,Qualtrics,2025-10-21 22:12:41
SURVEY_000450,CUST_0292,2025-10-12 22:12:41,5,Experiencing some issues with the platform.,Q_9,How would you rate our customer support?,Not likely to recommend,Support Satisfaction,Qualtrics,2025-10-21 22:12:41
SURVEY_000451,CUST_0292,2025-08-04 22:12:41,4,Experiencing some issues with the platform.,Q_8,What is your overall satisfaction with our service?,Not likely to recommend,NPS,Email_Survey,2025-10-21 22:12:41
SURVEY_000452,CUST_0293,2025-09-30 22:12:41,5,Not fully satisfied with the current features.,Q_2,How would you rate our customer support?,Not likely to recommend,Support Satisfaction,Email_Survey,2025-10-21 22:12:41
SURVEY_000453,CUST_0294,2025-07-30 22:12:41,7,"Satisfied with most features, minor issues.",Q_7,What features would you like to see improved?,Somewhat likely to recommend,Product Feedback,InApp_Survey,2025-10-21 22:12:41
SURVEY_000454,CUST_0294,2025-08-18 22:12:41,10,"Love the platform, very user-friendly.",Q_1,What features would you like to see improved?,Very likely to recommend,Support Satisfaction,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000455,CUST_0294,2025-08-21 22:12:41,7,"Good product overall, some areas for improvement.",Q_6,What is your overall satisfaction with our service?,Somewhat likely to recommend,Product Feedback,Qualtrics,2025-10-21 22:12:41
SURVEY_000456,CUST_0295,2025-08-27 22:12:41,10,Outstanding support and features.,Q_4,How likely are you to recommend our product?,Very likely to recommend,Support Satisfaction,Email_Survey,2025-10-21 22:12:41
SURVEY_000457,CUST_0295,2025-07-25 22:12:41,7,Generally happy with the service.,Q_3,What is your overall satisfaction with our service?,Somewhat likely to recommend,NPS,Email_Survey,2025-10-21 22:12:41
SURVEY_000458,CUST_0296,2025-07-29 22:12:41,5,Not fully satisfied with the current features.,Q_3,What is your overall satisfaction with our service?,Not likely to recommend,Product Feedback,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000459,CUST_0298,2025-08-05 22:12:41,9,"Great experience, would definitely recommend.",Q_9,How would you rate our customer support?,Very likely to recommend,Support Satisfaction,Qualtrics,2025-10-21 22:12:41
SURVEY_000460,CUST_0298,2025-08-14 22:12:41,7,Good platform with room for enhancement.,Q_3,How likely are you to recommend our product?,Somewhat likely to recommend,NPS,InApp_Survey,2025-10-21 22:12:41
SURVEY_000461,CUST_0299,2025-09-26 22:12:41,10,"Great experience, would definitely recommend.",Q_7,How would you rate our customer support?,Very likely to recommend,Onboarding Survey,Email_Survey,2025-10-21 22:12:41
SURVEY_000462,CUST_0299,2025-09-07 22:12:41,10,"Love the platform, very user-friendly.",Q_4,What features would you like to see improved?,Very likely to recommend,NPS,InApp_Survey,2025-10-21 22:12:41
SURVEY_000463,CUST_0300,2025-09-21 22:12:41,10,"Great experience, would definitely recommend.",Q_3,What is your overall satisfaction with our service?,Very likely to recommend,NPS,Qualtrics,2025-10-21 22:12:41
SURVEY_000464,CUST_0301,2025-08-03 22:12:41,1,Having trouble with support response times.,Q_9,How would you rate our customer support?,Not likely to recommend,Product Feedback,InApp_Survey,2025-10-21 22:12:41
SURVEY_000465,CUST_0301,2025-08-20 22:12:41,2,Having trouble with support response times.,Q_3,What features would you like to see improved?,Not likely to recommend,Support Satisfaction,Qualtrics,2025-10-21 22:12:41
SURVEY_000466,CUST_0302,2025-10-15 22:12:41,7,Good platform with room for enhancement.,Q_5,What features would you like to see improved?,Somewhat likely to recommend,Product Feedback,Qualtrics,2025-10-21 22:12:41
SURVEY_000467,CUST_0304,2025-08-31 22:12:41,10,"Excellent product, very satisfied with the service.",Q_6,How would you rate our customer support?,Very likely to recommend,Support Satisfaction,Qualtrics,2025-10-21 22:12:41
SURVEY_000468,CUST_0304,2025-09-22 22:12:41,7,"Satisfied with most features, minor issues.",Q_3,What is your overall satisfaction with our service?,Somewhat likely to recommend,Support Satisfaction,Email_Survey,2025-10-21 22:12:41
SURVEY_000469,CUST_0304,2025-08-01 22:12:41,8,"Good product overall, some areas for improvement.",Q_5,How likely are you to recommend our product?,Somewhat likely to recommend,NPS,Qualtrics,2025-10-21 22:12:41
SURVEY_000470,CUST_0305,2025-10-19 22:12:41,9,"Great experience, would definitely recommend.",Q_8,How likely are you to recommend our product?,Very likely to recommend,Support Satisfaction,Email_Survey,2025-10-21 22:12:41
SURVEY_000471,CUST_0305,2025-09-22 22:12:41,7,"Satisfied with most features, minor issues.",Q_6,What is your overall satisfaction with our service?,Somewhat likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
SURVEY_000472,CUST_0306,2025-09-28 22:12:41,9,Outstanding support and features.,Q_2,What is your overall satisfaction with our service?,Very likely to recommend,NPS,Email_Survey,2025-10-21 22:12:41
SURVEY_000473,CUST_0307,2025-09-10 22:12:41,10,Outstanding support and features.,Q_10,What is your overall satisfaction with our service?,Very likely to recommend,Support Satisfaction,Email_Survey,2025-10-21 22:12:41
SURVEY_000474,CUST_0307,2025-07-24 22:12:41,9,Outstanding support and features.,Q_4,What is your overall satisfaction with our service?,Very likely to recommend,Onboarding Survey,Email_Survey,2025-10-21 22:12:41
SURVEY_000475,CUST_0307,2025-10-13 22:12:41,10,"Great experience, would definitely recommend.",Q_2,How likely are you to recommend our product?,Very likely to recommend,Product Feedback,InApp_Survey,2025-10-21 22:12:41
SURVEY_000476,CUST_0309,2025-08-06 22:12:41,10,Outstanding support and features.,Q_6,What is your overall satisfaction with our service?,Very likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
SURVEY_000477,CUST_0309,2025-07-30 22:12:41,9,Outstanding support and features.,Q_9,How likely are you to recommend our product?,Very likely to recommend,Onboarding Survey,Email_Survey,2025-10-21 22:12:41
SURVEY_000478,CUST_0309,2025-07-30 22:12:41,10,"Great experience, would definitely recommend.",Q_1,What is your overall satisfaction with our service?,Very likely to recommend,Support Satisfaction,InApp_Survey,2025-10-21 22:12:41
SURVEY_000479,CUST_0310,2025-09-21 22:12:41,8,"Good product overall, some areas for improvement.",Q_6,How would you rate our customer support?,Somewhat likely to recommend,Support Satisfaction,Email_Survey,2025-10-21 22:12:41
SURVEY_000480,CUST_0311,2025-07-29 22:12:41,8,Good platform with room for enhancement.,Q_4,What features would you like to see improved?,Somewhat likely to recommend,Support Satisfaction,InApp_Survey,2025-10-21 22:12:41
SURVEY_000481,CUST_0311,2025-09-12 22:12:41,10,"Excellent product, very satisfied with the service.",Q_7,What is your overall satisfaction with our service?,Very likely to recommend,Product Feedback,InApp_Survey,2025-10-21 22:12:41
SURVEY_000482,CUST_0311,2025-08-17 22:12:41,8,Generally happy with the service.,Q_3,What features would you like to see improved?,Somewhat likely to recommend,NPS,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000483,CUST_0312,2025-08-23 22:12:41,8,Generally happy with the service.,Q_5,What is your overall satisfaction with our service?,Somewhat likely to recommend,Support Satisfaction,InApp_Survey,2025-10-21 22:12:41
SURVEY_000484,CUST_0313,2025-07-31 22:12:41,7,"Good product overall, some areas for improvement.",Q_2,How likely are you to recommend our product?,Somewhat likely to recommend,Support Satisfaction,Qualtrics,2025-10-21 22:12:41
SURVEY_000485,CUST_0313,2025-08-19 22:12:41,7,"Satisfied with most features, minor issues.",Q_2,What features would you like to see improved?,Somewhat likely to recommend,Support Satisfaction,Email_Survey,2025-10-21 22:12:41
SURVEY_000486,CUST_0314,2025-09-06 22:12:41,7,Generally happy with the service.,Q_1,What features would you like to see improved?,Somewhat likely to recommend,Support Satisfaction,Qualtrics,2025-10-21 22:12:41
SURVEY_000487,CUST_0314,2025-09-22 22:12:41,10,"Love the platform, very user-friendly.",Q_2,How would you rate our customer support?,Very likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
SURVEY_000488,CUST_0314,2025-09-30 22:12:41,8,"Good product overall, some areas for improvement.",Q_9,How would you rate our customer support?,Somewhat likely to recommend,NPS,Email_Survey,2025-10-21 22:12:41
SURVEY_000489,CUST_0315,2025-09-06 22:12:41,7,Generally happy with the service.,Q_2,How likely are you to recommend our product?,Somewhat likely to recommend,Product Feedback,Qualtrics,2025-10-21 22:12:41
SURVEY_000490,CUST_0315,2025-07-25 22:12:41,9,"Great experience, would definitely recommend.",Q_6,How would you rate our customer support?,Very likely to recommend,NPS,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000491,CUST_0316,2025-08-09 22:12:41,5,Experiencing some issues with the platform.,Q_9,How would you rate our customer support?,Not likely to recommend,Support Satisfaction,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000492,CUST_0317,2025-10-09 22:12:41,8,"Satisfied with most features, minor issues.",Q_7,How would you rate our customer support?,Somewhat likely to recommend,NPS,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000493,CUST_0317,2025-08-26 22:12:41,7,Good platform with room for enhancement.,Q_7,How likely are you to recommend our product?,Somewhat likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
SURVEY_000494,CUST_0318,2025-09-06 22:12:41,7,Generally happy with the service.,Q_2,What features would you like to see improved?,Somewhat likely to recommend,Onboarding Survey,Email_Survey,2025-10-21 22:12:41
SURVEY_000495,CUST_0318,2025-08-22 22:12:41,7,"Good product overall, some areas for improvement.",Q_1,What features would you like to see improved?,Somewhat likely to recommend,Support Satisfaction,Qualtrics,2025-10-21 22:12:41
SURVEY_000496,CUST_0320,2025-09-17 22:12:41,7,"Satisfied with most features, minor issues.",Q_9,What is your overall satisfaction with our service?,Somewhat likely to recommend,NPS,InApp_Survey,2025-10-21 22:12:41
SURVEY_000497,CUST_0320,2025-09-28 22:12:41,8,Good platform with room for enhancement.,Q_3,What features would you like to see improved?,Somewhat likely to recommend,Support Satisfaction,Email_Survey,2025-10-21 22:12:41
SURVEY_000498,CUST_0321,2025-08-17 22:12:41,1,Having trouble with support response times.,Q_9,How would you rate our customer support?,Not likely to recommend,Onboarding Survey,Qualtrics,2025-10-21 22:12:41
SURVEY_000499,CUST_0321,2025-10-17 22:12:41,4,Product needs improvement in several areas.,Q_10,What features would you like to see improved?,Not likely to recommend,NPS,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000500,CUST_0322,2025-07-31 22:12:41,7,Good platform with room for enhancement.,Q_10,How would you rate our customer support?,Somewhat likely to recommend,Onboarding Survey,Qualtrics,2025-10-21 22:12:41
SURVEY_000501,CUST_0323,2025-09-06 22:12:41,1,Experiencing some issues with the platform.,Q_10,What is your overall satisfaction with our service?,Not likely to recommend,NPS,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000502,CUST_0323,2025-10-16 22:12:41,4,Having trouble with support response times.,Q_6,What is your overall satisfaction with our service?,Not likely to recommend,Support Satisfaction,InApp_Survey,2025-10-21 22:12:41
SURVEY_000503,CUST_0324,2025-09-17 22:12:41,8,Generally happy with the service.,Q_9,How would you rate our customer support?,Somewhat likely to recommend,Support Satisfaction,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000504,CUST_0324,2025-10-16 22:12:41,8,Good platform with room for enhancement.,Q_7,How likely are you to recommend our product?,Somewhat likely to recommend,NPS,Email_Survey,2025-10-21 22:12:41
SURVEY_000505,CUST_0324,2025-08-23 22:12:41,10,Outstanding support and features.,Q_10,How would you rate our customer support?,Very likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
SURVEY_000506,CUST_0325,2025-10-05 22:12:41,9,Outstanding support and features.,Q_6,What is your overall satisfaction with our service?,Very likely to recommend,Support Satisfaction,Email_Survey,2025-10-21 22:12:41
SURVEY_000507,CUST_0325,2025-10-04 22:12:41,8,Generally happy with the service.,Q_5,What is your overall satisfaction with our service?,Somewhat likely to recommend,Product Feedback,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000508,CUST_0326,2025-09-30 22:12:41,8,Good platform with room for enhancement.,Q_1,How would you rate our customer support?,Somewhat likely to recommend,NPS,Email_Survey,2025-10-21 22:12:41
SURVEY_000509,CUST_0327,2025-08-29 22:12:41,8,"Good product overall, some areas for improvement.",Q_7,How likely are you to recommend our product?,Somewhat likely to recommend,Onboarding Survey,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000510,CUST_0328,2025-07-24 22:12:41,8,"Good product overall, some areas for improvement.",Q_2,How would you rate our customer support?,Somewhat likely to recommend,Support Satisfaction,Email_Survey,2025-10-21 22:12:41
SURVEY_000511,CUST_0328,2025-09-02 22:12:41,10,"Great experience, would definitely recommend.",Q_3,What is your overall satisfaction with our service?,Very likely to recommend,Product Feedback,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000512,CUST_0329,2025-09-28 22:12:41,10,"Great experience, would definitely recommend.",Q_2,What is your overall satisfaction with our service?,Very likely to recommend,NPS,InApp_Survey,2025-10-21 22:12:41
SURVEY_000513,CUST_0329,2025-07-30 22:12:41,10,"Great experience, would definitely recommend.",Q_2,What features would you like to see improved?,Very likely to recommend,NPS,Email_Survey,2025-10-21 22:12:41
SURVEY_000514,CUST_0329,2025-07-26 22:12:41,9,"Excellent product, very satisfied with the service.",Q_3,What is your overall satisfaction with our service?,Very likely to recommend,Onboarding Survey,Email_Survey,2025-10-21 22:12:41
SURVEY_000515,CUST_0330,2025-09-12 22:12:41,9,"Great experience, would definitely recommend.",Q_1,How likely are you to recommend our product?,Very likely to recommend,Onboarding Survey,Email_Survey,2025-10-21 22:12:41
SURVEY_000516,CUST_0330,2025-08-03 22:12:41,8,Generally happy with the service.,Q_1,What is your overall satisfaction with our service?,Somewhat likely to recommend,Support Satisfaction,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000517,CUST_0330,2025-10-21 22:12:41,10,"Excellent product, very satisfied with the service.",Q_8,How likely are you to recommend our product?,Very likely to recommend,NPS,Qualtrics,2025-10-21 22:12:41
SURVEY_000518,CUST_0331,2025-09-01 22:12:41,10,"Great experience, would definitely recommend.",Q_7,What features would you like to see improved?,Very likely to recommend,Support Satisfaction,Qualtrics,2025-10-21 22:12:41
SURVEY_000519,CUST_0331,2025-10-21 22:12:41,7,"Satisfied with most features, minor issues.",Q_5,How likely are you to recommend our product?,Somewhat likely to recommend,NPS,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000520,CUST_0331,2025-08-05 22:12:41,10,Outstanding support and features.,Q_3,How likely are you to recommend our product?,Very likely to recommend,Onboarding Survey,Qualtrics,2025-10-21 22:12:41
SURVEY_000521,CUST_0333,2025-08-11 22:12:41,9,Outstanding support and features.,Q_6,How would you rate our customer support?,Very likely to recommend,Onboarding Survey,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000522,CUST_0333,2025-09-07 22:12:41,8,Good platform with room for enhancement.,Q_1,How would you rate our customer support?,Somewhat likely to recommend,Onboarding Survey,Qualtrics,2025-10-21 22:12:41
SURVEY_000523,CUST_0335,2025-08-26 22:12:41,8,Good platform with room for enhancement.,Q_5,How likely are you to recommend our product?,Somewhat likely to recommend,Support Satisfaction,Qualtrics,2025-10-21 22:12:41
SURVEY_000524,CUST_0336,2025-09-13 22:12:41,9,"Excellent product, very satisfied with the service.",Q_2,What is your overall satisfaction with our service?,Very likely to recommend,Onboarding Survey,Qualtrics,2025-10-21 22:12:41
SURVEY_000525,CUST_0336,2025-09-05 22:12:41,9,"Great experience, would definitely recommend.",Q_8,How likely are you to recommend our product?,Very likely to recommend,Support Satisfaction,InApp_Survey,2025-10-21 22:12:41
SURVEY_000526,CUST_0336,2025-08-03 22:12:41,8,"Satisfied with most features, minor issues.",Q_8,How would you rate our customer support?,Somewhat likely to recommend,Onboarding Survey,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000527,CUST_0338,2025-07-27 22:12:41,7,Generally happy with the service.,Q_4,How would you rate our customer support?,Somewhat likely to recommend,Support Satisfaction,Qualtrics,2025-10-21 22:12:41
SURVEY_000528,CUST_0338,2025-09-17 22:12:41,6,Experiencing some issues with the platform.,Q_7,What features would you like to see improved?,Not likely to recommend,Support Satisfaction,InApp_Survey,2025-10-21 22:12:41
SURVEY_000529,CUST_0339,2025-08-18 22:12:41,8,"Satisfied with most features, minor issues.",Q_9,What is your overall satisfaction with our service?,Somewhat likely to recommend,Support Satisfaction,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000530,CUST_0339,2025-07-25 22:12:41,9,Outstanding support and features.,Q_4,What features would you like to see improved?,Very likely to recommend,Onboarding Survey,Email_Survey,2025-10-21 22:12:41
SURVEY_000531,CUST_0340,2025-08-06 22:12:41,9,"Excellent product, very satisfied with the service.",Q_10,What is your overall satisfaction with our service?,Very likely to recommend,Support Satisfaction,InApp_Survey,2025-10-21 22:12:41
SURVEY_000532,CUST_0341,2025-10-07 22:12:41,4,Product needs improvement in several areas.,Q_8,How likely are you to recommend our product?,Not likely to recommend,Support Satisfaction,Email_Survey,2025-10-21 22:12:41
SURVEY_000533,CUST_0341,2025-08-06 22:12:41,2,Having trouble with support response times.,Q_8,How would you rate our customer support?,Not likely to recommend,NPS,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000534,CUST_0342,2025-09-28 22:12:41,4,Experiencing some issues with the platform.,Q_1,How would you rate our customer support?,Not likely to recommend,Onboarding Survey,InApp_Survey,2025-10-21 22:12:41
SURVEY_000535,CUST_0342,2025-09-29 22:12:41,2,Having trouble with support response times.,Q_7,What is your overall satisfaction with our service?,Not likely to recommend,Product Feedback,InApp_Survey,2025-10-21 22:12:41
SURVEY_000536,CUST_0343,2025-10-01 22:12:41,10,"Excellent product, very satisfied with the service.",Q_2,How likely are you to recommend our product?,Very likely to recommend,Onboarding Survey,Qualtrics,2025-10-21 22:12:41
SURVEY_000537,CUST_0343,2025-10-06 22:12:41,7,"Good product overall, some areas for improvement.",Q_2,What is your overall satisfaction with our service?,Somewhat likely to recommend,Product Feedback,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000538,CUST_0343,2025-08-21 22:12:41,10,"Excellent product, very satisfied with the service.",Q_5,How likely are you to recommend our product?,Very likely to recommend,Support Satisfaction,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000539,CUST_0344,2025-09-22 22:12:41,2,Experiencing some issues with the platform.,Q_10,What features would you like to see improved?,Not likely to recommend,NPS,InApp_Survey,2025-10-21 22:12:41
SURVEY_000540,CUST_0345,2025-09-09 22:12:41,9,Outstanding support and features.,Q_7,What features would you like to see improved?,Very likely to recommend,NPS,Email_Survey,2025-10-21 22:12:41
SURVEY_000541,CUST_0345,2025-10-21 22:12:41,9,"Love the platform, very user-friendly.",Q_3,What features would you like to see improved?,Very likely to recommend,Onboarding Survey,Qualtrics,2025-10-21 22:12:41
SURVEY_000542,CUST_0346,2025-08-19 22:12:41,1,Having trouble with support response times.,Q_5,How would you rate our customer support?,Not likely to recommend,NPS,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000543,CUST_0346,2025-10-07 22:12:41,3,Experiencing some issues with the platform.,Q_7,How likely are you to recommend our product?,Not likely to recommend,Onboarding Survey,Email_Survey,2025-10-21 22:12:41
SURVEY_000544,CUST_0347,2025-09-27 22:12:41,10,"Excellent product, very satisfied with the service.",Q_3,What is your overall satisfaction with our service?,Very likely to recommend,Support Satisfaction,Email_Survey,2025-10-21 22:12:41
SURVEY_000545,CUST_0347,2025-09-05 22:12:41,7,Good platform with room for enhancement.,Q_1,How would you rate our customer support?,Somewhat likely to recommend,Onboarding Survey,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000546,CUST_0347,2025-09-30 22:12:41,9,Outstanding support and features.,Q_7,How would you rate our customer support?,Very likely to recommend,Product Feedback,InApp_Survey,2025-10-21 22:12:41
SURVEY_000547,CUST_0348,2025-07-25 22:12:41,4,Experiencing some issues with the platform.,Q_3,What is your overall satisfaction with our service?,Not likely to recommend,Product Feedback,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000548,CUST_0348,2025-08-28 22:12:41,4,Not fully satisfied with the current features.,Q_3,What features would you like to see improved?,Not likely to recommend,NPS,Email_Survey,2025-10-21 22:12:41
SURVEY_000549,CUST_0349,2025-08-09 22:12:41,7,Good platform with room for enhancement.,Q_8,What features would you like to see improved?,Somewhat likely to recommend,Product Feedback,Email_Survey,2025-10-21 22:12:41
SURVEY_000550,CUST_0349,2025-08-18 22:12:41,7,"Good product overall, some areas for improvement.",Q_4,What features would you like to see improved?,Somewhat likely to recommend,NPS,InApp_Survey,2025-10-21 22:12:41
SURVEY_000551,CUST_0349,2025-09-21 22:12:41,7,"Good product overall, some areas for improvement.",Q_8,How likely are you to recommend our product?,Somewhat likely to recommend,NPS,InApp_Survey,2025-10-21 22:12:41
SURVEY_000552,CUST_0350,2025-09-30 22:12:41,1,Having trouble with support response times.,Q_6,What is your overall satisfaction with our service?,Not likely to recommend,Onboarding Survey,SurveyMonkey,2025-10-21 22:12:41
SURVEY_000553,CUST_0351,2025-10-12 22:12:41,8,"Good product overall, some areas for improvement.",Q_3,How likely are you to recommend our product?,Somewhat likely to recommend,Onboarding Survey,Email_Survey,2025-10-21 22:12:41
